user_id,is_treated,send_date,msg_type
U01022,0,,none
U01023,1,2025-08-15,benefit
U01024,1,2025-08-15,nostalgia
U01025,1,2025-08-15,nostalgia
U01026,0,,none
U01027,0,,none
U01028,0,,none
U01029,0,,none
U01030,1,2025-08-15,nostalgia
U01031,0,,none
U01032,0,,none
U01033,0,,none
U01034,0,,none
U01035,0,,none
U01036,1,2025-08-15,benefit
U01037,1,2025-08-15,benefit
U01038,1,2025-08-15,nostalgia
U01039,1,2025-08-15,benefit
U01040,1,2025-08-15,nostalgia
U01041,1,2025-08-15,nostalgia
U01042,1,2025-08-15,nostalgia
U01043,0,,none
U01044,0,,none
U01045,1,2025-08-15,nostalgia
U01046,1,2025-08-15,nostalgia
U01047,1,2025-08-15,nostalgia
U01048,0,,none
U01049,0,,none
U01050,1,2025-08-15,benefit
U01051,1,2025-08-15,benefit
U01052,1,2025-08-15,benefit
U01053,1,2025-08-15,benefit
U01054,0,,none
U01055,1,2025-08-15,nostalgia
U01056,0,,none
U01057,0,,none
U01058,1,2025-08-15,nostalgia
U01059,1,2025-08-15,benefit
U01060,0,,none
U01061,1,2025-08-15,nostalgia
U01062,1,2025-08-15,nostalgia
U01063,0,,none
U01064,0,,none
U01065,1,2025-08-15,nostalgia
U01066,1,2025-08-15,benefit
U01067,0,,none
U01068,0,,none
U01069,1,2025-08-15,benefit
U01070,0,,none
U01071,1,2025-08-15,nostalgia
U01072,1,2025-08-15,benefit
U01073,1,2025-08-15,nostalgia
U01074,0,,none
U01075,1,2025-08-15,benefit
U01076,1,2025-08-15,nostalgia
U01077,1,2025-08-15,nostalgia
U01078,1,2025-08-15,nostalgia
U01079,1,2025-08-15,benefit
U01080,0,,none
U01081,0,,none
U01082,1,2025-08-15,benefit
U01083,1,2025-08-15,nostalgia
U01084,1,2025-08-15,nostalgia
U01085,1,2025-08-15,nostalgia
U01086,0,,none
U01087,1,2025-08-15,benefit
U01088,0,,none
U01089,1,2025-08-15,nostalgia
U01090,1,2025-08-15,benefit
U01091,0,,none
U01092,1,2025-08-15,nostalgia
U01093,1,2025-08-15,benefit
U01094,1,2025-08-15,nostalgia
U01095,0,,none
U01096,0,,none
U01097,1,2025-08-15,benefit
U01098,1,2025-08-15,benefit
U01099,1,2025-08-15,benefit
U01100,1,2025-08-15,nostalgia
U01101,1,2025-08-15,benefit
U01102,1,2025-08-15,benefit
U01103,1,2025-08-15,benefit
U01104,1,2025-08-15,nostalgia
U01105,0,,none
U01106,1,2025-08-15,nostalgia
U01107,1,2025-08-15,benefit
U01108,0,,none
U01109,0,,none
U01110,1,2025-08-15,nostalgia
U01111,0,,none
U01112,1,2025-08-15,benefit
U01113,1,2025-08-15,benefit
U01114,0,,none
U01115,1,2025-08-15,nostalgia
U01116,1,2025-08-15,nostalgia
U01117,1,2025-08-15,benefit
U01118,0,,none
U01119,1,2025-08-15,nostalgia
U01120,1,2025-08-15,nostalgia
U01121,1,2025-08-15,nostalgia
U01122,0,,none
U01123,0,,none
U01124,0,,none
U01125,0,,none
U01126,1,2025-08-15,nostalgia
U01127,0,,none
U01128,1,2025-08-15,nostalgia
U01129,1,2025-08-15,benefit
U01130,0,,none
U01131,0,,none
U01132,0,,none
U01133,1,2025-08-15,benefit
U01134,0,,none
U01135,0,,none
U01136,1,2025-08-15,benefit
U01137,1,2025-08-15,nostalgia
U01138,0,,none
U01139,1,2025-08-15,benefit
U01140,0,,none
U01141,1,2025-08-15,nostalgia
U01142,1,2025-08-15,nostalgia
U01143,1,2025-08-15,nostalgia
U01144,1,2025-08-15,nostalgia
U01145,0,,none
U01146,1,2025-08-15,nostalgia
U01147,1,2025-08-15,benefit
U01148,0,,none
U01149,0,,none
U01150,1,2025-08-15,benefit
U01151,1,2025-08-15,nostalgia
U01152,1,2025-08-15,nostalgia
U01153,0,,none
U01154,0,,none
U01155,0,,none
U01156,0,,none
U01157,0,,none
U01158,1,2025-08-15,benefit
U01159,0,,none
U01160,1,2025-08-15,benefit
U01161,0,,none
U01162,1,2025-08-15,benefit
U01163,0,,none
U01164,0,,none
U01165,1,2025-08-15,benefit
U01166,0,,none
U01167,1,2025-08-15,nostalgia
U01168,0,,none
U01169,0,,none
U01170,1,2025-08-15,nostalgia
U01171,1,2025-08-15,benefit
U01172,1,2025-08-15,benefit
U01173,1,2025-08-15,benefit
U01174,0,,none
U01175,1,2025-08-15,nostalgia
U01176,1,2025-08-15,nostalgia
U01177,0,,none
U01178,1,2025-08-15,benefit
U01179,0,,none
U01180,0,,none
U01181,0,,none
U01182,1,2025-08-15,nostalgia
U01183,1,2025-08-15,benefit
U01184,1,2025-08-15,nostalgia
U01185,1,2025-08-15,nostalgia
U01186,1,2025-08-15,nostalgia
U01187,1,2025-08-15,benefit
U01188,1,2025-08-15,nostalgia
U01189,0,,none
U01190,0,,none
U01191,0,,none
U01192,0,,none
U01193,1,2025-08-15,benefit
U01194,1,2025-08-15,benefit
U01195,0,,none
U01196,0,,none
U01197,0,,none
U01198,0,,none
U01199,0,,none
U01200,1,2025-08-15,benefit
U01201,1,2025-08-15,nostalgia
U01202,0,,none
U01203,0,,none
U01204,0,,none
U01205,0,,none
U01206,0,,none
U01207,1,2025-08-15,nostalgia
U01208,1,2025-08-15,benefit
U01209,0,,none
U01210,1,2025-08-15,benefit
U01211,0,,none
U01212,0,,none
U01213,0,,none
U01214,1,2025-08-15,benefit
U01215,1,2025-08-15,nostalgia
U01216,0,,none
U01217,1,2025-08-15,nostalgia
U01218,0,,none
U01219,0,,none
U01220,0,,none
U01221,0,,none
U01222,0,,none
U01223,1,2025-08-15,nostalgia
U01224,0,,none
U01225,1,2025-08-15,benefit
U01226,0,,none
U01227,0,,none
U01228,1,2025-08-15,benefit
U01229,0,,none
U01230,0,,none
U01231,1,2025-08-15,nostalgia
U01232,0,,none
U01233,0,,none
U01234,1,2025-08-15,benefit
U01235,1,2025-08-15,nostalgia
U01236,1,2025-08-15,benefit
U01237,0,,none
U01238,0,,none
U01239,0,,none
U01240,1,2025-08-15,nostalgia
U01241,0,,none
U01242,0,,none
U01243,0,,none
U01244,0,,none
U01245,1,2025-08-15,benefit
U01246,0,,none
U01247,0,,none
U01248,1,2025-08-15,benefit
U01249,0,,none
U01250,1,2025-08-15,benefit
U01251,1,2025-08-15,nostalgia
U01252,0,,none
U01253,0,,none
U01254,1,2025-08-15,nostalgia
U01255,0,,none
U01256,1,2025-08-15,benefit
U01257,0,,none
U01258,1,2025-08-15,nostalgia
U01259,1,2025-08-15,benefit
U01260,1,2025-08-15,nostalgia
U01261,0,,none
U01262,1,2025-08-15,benefit
U01263,1,2025-08-15,nostalgia
U01264,1,2025-08-15,nostalgia
U01265,1,2025-08-15,benefit
U01266,0,,none
U01267,1,2025-08-15,benefit
U01268,0,,none
U01269,1,2025-08-15,nostalgia
U01270,1,2025-08-15,benefit
U01271,0,,none
U01272,0,,none
U01273,0,,none
U01274,0,,none
U01275,0,,none
U01276,0,,none
U01277,0,,none
U01278,1,2025-08-15,benefit
U01279,0,,none
U01280,0,,none
U01281,1,2025-08-15,benefit
U01282,1,2025-08-15,nostalgia
U01283,0,,none
U01284,1,2025-08-15,benefit
U01285,0,,none
U01286,1,2025-08-15,nostalgia
U01287,0,,none
U01288,0,,none
U01289,0,,none
U01290,0,,none
U01291,1,2025-08-15,benefit
U01292,1,2025-08-15,benefit
U01293,0,,none
U01294,0,,none
U01295,1,2025-08-15,nostalgia
U01296,0,,none
U01297,1,2025-08-15,nostalgia
U01298,1,2025-08-15,nostalgia
U01299,0,,none
U01300,0,,none
U01301,1,2025-08-15,benefit
U01302,1,2025-08-15,benefit
U01303,1,2025-08-15,benefit
U01304,1,2025-08-15,nostalgia
U01305,1,2025-08-15,benefit
U01306,1,2025-08-15,benefit
U01307,0,,none
U01308,0,,none
U01309,1,2025-08-15,nostalgia
U01310,1,2025-08-15,nostalgia
U01311,1,2025-08-15,nostalgia
U01312,1,2025-08-15,benefit
U01313,1,2025-08-15,nostalgia
U01314,0,,none
U01315,1,2025-08-15,nostalgia
U01316,1,2025-08-15,benefit
U01317,1,2025-08-15,benefit
U01318,1,2025-08-15,nostalgia
U01319,0,,none
U01320,1,2025-08-15,benefit
U01321,0,,none
U01322,1,2025-08-15,benefit
U01323,1,2025-08-15,benefit
U01324,0,,none
U01325,0,,none
U01326,1,2025-08-15,benefit
U01327,1,2025-08-15,benefit
U01328,0,,none
U01329,1,2025-08-15,benefit
U01330,1,2025-08-15,nostalgia
U01331,1,2025-08-15,benefit
U01332,1,2025-08-15,benefit
U01333,1,2025-08-15,benefit
U01334,1,2025-08-15,nostalgia
U01335,0,,none
U01336,0,,none
U01337,0,,none
U01338,0,,none
U01339,1,2025-08-15,benefit
U01340,1,2025-08-15,benefit
U01341,1,2025-08-15,benefit
U01342,1,2025-08-15,nostalgia
U01343,1,2025-08-15,nostalgia
U01344,0,,none
U01345,1,2025-08-15,benefit
U01346,0,,none
U01347,1,2025-08-15,nostalgia
U01348,0,,none
U01349,1,2025-08-15,benefit
U01350,0,,none
U01351,0,,none
U01352,1,2025-08-15,benefit
U01353,0,,none
U01354,1,2025-08-15,nostalgia
U01355,0,,none
U01356,1,2025-08-15,benefit
U01357,0,,none
U01358,0,,none
U01359,1,2025-08-15,benefit
U01360,0,,none
U01361,0,,none
U01362,0,,none
U01363,0,,none
U01364,1,2025-08-15,benefit
U01365,0,,none
U01366,1,2025-08-15,benefit
U01367,1,2025-08-15,benefit
U01368,1,2025-08-15,benefit
U01369,0,,none
U01370,0,,none
U01371,1,2025-08-15,nostalgia
U01372,1,2025-08-15,benefit
U01373,0,,none
U01374,1,2025-08-15,benefit
U01375,0,,none
U01376,0,,none
U01377,1,2025-08-15,nostalgia
U01378,0,,none
U01379,0,,none
U01380,1,2025-08-15,nostalgia
U01381,1,2025-08-15,nostalgia
U01382,1,2025-08-15,benefit
U01383,0,,none
U01384,1,2025-08-15,benefit
U01385,0,,none
U01386,0,,none
U01387,1,2025-08-15,nostalgia
U01388,1,2025-08-15,nostalgia
U01389,1,2025-08-15,benefit
U01390,0,,none
U01391,1,2025-08-15,nostalgia
U01392,0,,none
U01393,0,,none
U01394,1,2025-08-15,benefit
U01395,0,,none
U01396,0,,none
U01397,1,2025-08-15,nostalgia
U01398,0,,none
U01399,1,2025-08-15,benefit
U01400,0,,none
U01401,1,2025-08-15,nostalgia
U01402,0,,none
U01403,0,,none
U01404,1,2025-08-15,nostalgia
U01405,0,,none
U01406,0,,none
U01407,0,,none
U01408,0,,none
U01409,0,,none
U01410,0,,none
U01411,1,2025-08-15,benefit
U01412,1,2025-08-15,benefit
U01413,0,,none
U01414,0,,none
U01415,1,2025-08-15,nostalgia
U01416,1,2025-08-15,nostalgia
U01417,0,,none
U01418,1,2025-08-15,nostalgia
U01419,0,,none
U01420,1,2025-08-15,nostalgia
U01421,0,,none
U01422,1,2025-08-15,nostalgia
U01423,1,2025-08-15,benefit
U01424,1,2025-08-15,nostalgia
U01425,1,2025-08-15,nostalgia
U01426,0,,none
U01427,0,,none
U01428,1,2025-08-15,benefit
U01429,1,2025-08-15,benefit
U01430,0,,none
U01431,0,,none
U01432,1,2025-08-15,benefit
U01433,0,,none
U01434,0,,none
U01435,0,,none
U01436,0,,none
U01437,1,2025-08-15,benefit
U01438,1,2025-08-15,nostalgia
U01439,1,2025-08-15,nostalgia
U01440,0,,none
U01441,0,,none
U01442,0,,none
U01443,0,,none
U01444,1,2025-08-15,nostalgia
U01445,0,,none
U01446,0,,none
U01447,1,2025-08-15,nostalgia
U01448,0,,none
U01449,0,,none
U01450,0,,none
U01451,0,,none
U01452,0,,none
U01453,0,,none
U01454,0,,none
U01455,0,,none
U01456,1,2025-08-15,nostalgia
U01457,0,,none
U01458,1,2025-08-15,benefit
U01459,1,2025-08-15,benefit
U01460,1,2025-08-15,nostalgia
U01461,0,,none
U01462,0,,none
U01463,1,2025-08-15,nostalgia
U01464,1,2025-08-15,benefit
U01465,1,2025-08-15,nostalgia
U01466,0,,none
U01467,0,,none
U01468,0,,none
U01469,0,,none
U01470,0,,none
U01471,1,2025-08-15,nostalgia
U01472,1,2025-08-15,nostalgia
U01473,0,,none
U01474,1,2025-08-15,nostalgia
U01475,1,2025-08-15,benefit
U01476,0,,none
U01477,0,,none
U01478,1,2025-08-15,nostalgia
U01479,1,2025-08-15,benefit
U01480,1,2025-08-15,benefit
U01481,0,,none
U01482,1,2025-08-15,nostalgia
U01483,0,,none
U01484,1,2025-08-15,benefit
U01485,1,2025-08-15,nostalgia
U01486,0,,none
U01487,1,2025-08-15,nostalgia
U01488,0,,none
U01489,1,2025-08-15,benefit
U01490,1,2025-08-15,nostalgia
U01491,0,,none
U01492,1,2025-08-15,benefit
U01493,1,2025-08-15,benefit
U01494,0,,none
U01495,1,2025-08-15,nostalgia
U01496,0,,none
U01497,0,,none
U01498,0,,none
U01499,1,2025-08-15,benefit
U01500,0,,none
U01501,0,,none
U01502,1,2025-08-15,nostalgia
U01503,0,,none
U01504,0,,none
U01505,1,2025-08-15,benefit
U01506,0,,none
U01507,0,,none
U01508,0,,none
U01509,0,,none
U01510,0,,none
U01511,0,,none
U01512,0,,none
U01513,0,,none
U01514,1,2025-08-15,nostalgia
U01515,1,2025-08-15,nostalgia
U01516,0,,none
U01517,0,,none
U01518,1,2025-08-15,benefit
U01519,1,2025-08-15,benefit
U01520,1,2025-08-15,nostalgia
U01521,0,,none
U01522,1,2025-08-15,nostalgia
U01523,1,2025-08-15,nostalgia
U01524,1,2025-08-15,nostalgia
U01525,1,2025-08-15,nostalgia
U01526,0,,none
U01527,1,2025-08-15,nostalgia
U01528,1,2025-08-15,nostalgia
U01529,0,,none
U01530,0,,none
U01531,1,2025-08-15,benefit
U01532,0,,none
U01533,1,2025-08-15,benefit
U01534,1,2025-08-15,nostalgia
U01535,0,,none
U01536,0,,none
U01537,0,,none
U01538,1,2025-08-15,benefit
U01539,1,2025-08-15,benefit
U01540,0,,none
U01541,1,2025-08-15,benefit
U01542,0,,none
U01543,1,2025-08-15,benefit
U01544,0,,none
U01545,0,,none
U01546,0,,none
U01547,1,2025-08-15,benefit
U01548,1,2025-08-15,benefit
U01549,1,2025-08-15,nostalgia
U01550,0,,none
U01551,0,,none
U01552,1,2025-08-15,benefit
U01553,0,,none
U01554,1,2025-08-15,nostalgia
U01555,0,,none
U01556,0,,none
U01557,1,2025-08-15,benefit
U01558,1,2025-08-15,nostalgia
U01559,0,,none
U01560,1,2025-08-15,nostalgia
U01561,0,,none
U01562,0,,none
U01563,1,2025-08-15,nostalgia
U01564,0,,none
U01565,0,,none
U01566,0,,none
U01567,1,2025-08-15,nostalgia
U01568,1,2025-08-15,nostalgia
U01569,1,2025-08-15,benefit
U01570,0,,none
U01571,1,2025-08-15,nostalgia
U01572,0,,none
U01573,1,2025-08-15,benefit
U01574,0,,none
U01575,1,2025-08-15,nostalgia
U01576,1,2025-08-15,benefit
U01577,0,,none
U01578,0,,none
U01579,1,2025-08-15,benefit
U01580,0,,none
U01581,1,2025-08-15,nostalgia
U01582,0,,none
U01583,0,,none
U01584,1,2025-08-15,nostalgia
U01585,1,2025-08-15,benefit
U01586,0,,none
U01587,1,2025-08-15,nostalgia
U01588,1,2025-08-15,nostalgia
U01589,0,,none
U01590,1,2025-08-15,benefit
U01591,0,,none
U01592,1,2025-08-15,nostalgia
U01593,1,2025-08-15,nostalgia
U01594,0,,none
U01595,1,2025-08-15,benefit
U01596,1,2025-08-15,nostalgia
U01597,0,,none
U01598,0,,none
U01599,1,2025-08-15,nostalgia
U01600,0,,none
U01601,1,2025-08-15,benefit
U01602,1,2025-08-15,nostalgia
U01603,1,2025-08-15,nostalgia
U01604,0,,none
U01605,1,2025-08-15,nostalgia
U01606,0,,none
U01607,1,2025-08-15,nostalgia
U01608,0,,none
U01609,1,2025-08-15,benefit
U01610,0,,none
U01611,0,,none
U01612,1,2025-08-15,benefit
U01613,0,,none
U01614,0,,none
U01615,1,2025-08-15,nostalgia
U01616,1,2025-08-15,nostalgia
U01617,1,2025-08-15,nostalgia
U01618,0,,none
U01619,0,,none
U01620,1,2025-08-15,nostalgia
U01621,0,,none
U01622,0,,none
U01623,1,2025-08-15,nostalgia
U01624,1,2025-08-15,nostalgia
U01625,1,2025-08-15,benefit
U01626,1,2025-08-15,benefit
U01627,0,,none
U01628,0,,none
U01629,1,2025-08-15,nostalgia
U01630,0,,none
U01631,0,,none
U01632,1,2025-08-15,benefit
U01633,0,,none
U01634,0,,none
U01635,0,,none
U01636,1,2025-08-15,nostalgia
U01637,1,2025-08-15,benefit
U01638,0,,none
U01639,1,2025-08-15,nostalgia
U01640,1,2025-08-15,benefit
U01641,0,,none
U01642,0,,none
U01643,0,,none
U01644,1,2025-08-15,benefit
U01645,1,2025-08-15,nostalgia
U01646,1,2025-08-15,nostalgia
U01647,0,,none
U01648,0,,none
U01649,1,2025-08-15,benefit
U01650,0,,none
U01651,0,,none
U01652,0,,none
U01653,1,2025-08-15,nostalgia
U01654,1,2025-08-15,nostalgia
U01655,0,,none
U01656,0,,none
U01657,1,2025-08-15,nostalgia
U01658,1,2025-08-15,nostalgia
U01659,0,,none
U01660,1,2025-08-15,nostalgia
U01661,1,2025-08-15,benefit
U01662,0,,none
U01663,1,2025-08-15,nostalgia
U01664,0,,none
U01665,1,2025-08-15,nostalgia
U01666,1,2025-08-15,nostalgia
U01667,1,2025-08-15,benefit
U01668,1,2025-08-15,nostalgia
U01669,0,,none
U01670,0,,none
U01671,1,2025-08-15,nostalgia
U01672,0,,none
U01673,1,2025-08-15,benefit
U01674,0,,none
U01675,1,2025-08-15,benefit
U01676,0,,none
U01677,0,,none
U01678,1,2025-08-15,benefit
U01679,0,,none
U01680,1,2025-08-15,benefit
U01681,1,2025-08-15,nostalgia
U01682,0,,none
U01683,1,2025-08-15,benefit
U01684,0,,none
U01685,0,,none
U01686,1,2025-08-15,nostalgia
U01687,1,2025-08-15,benefit
U01688,1,2025-08-15,nostalgia
U01689,1,2025-08-15,nostalgia
U01690,1,2025-08-15,benefit
U01691,1,2025-08-15,nostalgia
U01692,1,2025-08-15,nostalgia
U01693,1,2025-08-15,nostalgia
U01694,0,,none
U01695,0,,none
U01696,1,2025-08-15,benefit
U01697,0,,none
U01698,1,2025-08-15,benefit
U01699,1,2025-08-15,benefit
U01700,0,,none
U01701,0,,none
U01702,0,,none
U01703,1,2025-08-15,nostalgia
U01704,0,,none
U01705,1,2025-08-15,nostalgia
U01706,0,,none
U01707,1,2025-08-15,benefit
U01708,1,2025-08-15,nostalgia
U01709,1,2025-08-15,nostalgia
U01710,1,2025-08-15,nostalgia
U01711,0,,none
U01712,1,2025-08-15,nostalgia
U01713,0,,none
U01714,1,2025-08-15,benefit
U01715,0,,none
U01716,0,,none
U01717,1,2025-08-15,benefit
U01718,0,,none
U01719,0,,none
U01720,0,,none
U01721,0,,none
U01722,1,2025-08-15,benefit
U01723,0,,none
U01724,1,2025-08-15,benefit
U01725,1,2025-08-15,nostalgia
U01726,1,2025-08-15,nostalgia
U01727,1,2025-08-15,benefit
U01728,0,,none
U01729,1,2025-08-15,nostalgia
U01730,0,,none
U01731,1,2025-08-15,benefit
U01732,1,2025-08-15,nostalgia
U01733,1,2025-08-15,nostalgia
U01734,1,2025-08-15,benefit
U01735,1,2025-08-15,benefit
U01736,0,,none
U01737,1,2025-08-15,nostalgia
U01738,0,,none
U01739,1,2025-08-15,benefit
U01740,0,,none
U01741,1,2025-08-15,nostalgia
U01742,1,2025-08-15,benefit
U01743,1,2025-08-15,nostalgia
U01744,1,2025-08-15,nostalgia
U01745,0,,none
U01746,0,,none
U01747,0,,none
U01748,0,,none
U01749,1,2025-08-15,benefit
U01750,0,,none
U01751,1,2025-08-15,benefit
U01752,1,2025-08-15,nostalgia
U01753,1,2025-08-15,benefit
U01754,0,,none
U01755,0,,none
U01756,0,,none
U01757,0,,none
U01758,0,,none
U01759,0,,none
U01760,1,2025-08-15,benefit
U01761,1,2025-08-15,benefit
U01762,0,,none
U01763,0,,none
U01764,1,2025-08-15,benefit
U01765,0,,none
U01766,1,2025-08-15,nostalgia
U01767,0,,none
U01768,0,,none
U01769,1,2025-08-15,benefit
U01770,1,2025-08-15,benefit
U01771,0,,none
U01772,0,,none
U01773,0,,none
U01774,0,,none
U01775,0,,none
U01776,0,,none
U01777,0,,none
U01778,0,,none
U01779,0,,none
U01780,0,,none
U01781,1,2025-08-15,nostalgia
U01782,0,,none
U01783,0,,none
U01784,1,2025-08-15,benefit
U01785,0,,none
U01786,0,,none
U01787,0,,none
U01788,1,2025-08-15,benefit
U01789,0,,none
U01790,1,2025-08-15,nostalgia
U01791,0,,none
U01792,0,,none
U01793,0,,none
U01794,1,2025-08-15,nostalgia
U01795,0,,none
U01796,0,,none
U01797,0,,none
U01798,1,2025-08-15,nostalgia
U01799,0,,none
U01800,1,2025-08-15,benefit
U01801,0,,none
U01802,1,2025-08-15,benefit
U01803,1,2025-08-15,nostalgia
U01804,0,,none
U01805,1,2025-08-15,nostalgia
U01806,0,,none
U01807,1,2025-08-15,nostalgia
U01808,1,2025-08-15,benefit
U01809,0,,none
U01810,0,,none
U01811,0,,none
U01812,1,2025-08-15,benefit
U01813,1,2025-08-15,benefit
U01814,0,,none
U01815,0,,none
U01816,1,2025-08-15,nostalgia
U01817,1,2025-08-15,nostalgia
U01818,0,,none
U01819,1,2025-08-15,nostalgia
U01820,0,,none
U01821,1,2025-08-15,nostalgia
U01822,0,,none
U01823,1,2025-08-15,benefit
U01824,1,2025-08-15,benefit
U01825,0,,none
U01826,0,,none
U01827,0,,none
U01828,0,,none
U01829,0,,none
U01830,1,2025-08-15,benefit
U01831,1,2025-08-15,benefit
U01832,0,,none
U01833,1,2025-08-15,nostalgia
U01834,0,,none
U01835,1,2025-08-15,benefit
U01836,0,,none
U01837,0,,none
U01838,0,,none
U01839,1,2025-08-15,nostalgia
U01840,1,2025-08-15,benefit
U01841,1,2025-08-15,benefit
U01842,0,,none
U01843,1,2025-08-15,benefit
U01844,0,,none
U01845,0,,none
U01846,1,2025-08-15,nostalgia
U01847,1,2025-08-15,nostalgia
U01848,0,,none
U01849,1,2025-08-15,nostalgia
U01850,0,,none
U01851,0,,none
U01852,1,2025-08-15,benefit
U01853,1,2025-08-15,nostalgia
U01854,1,2025-08-15,nostalgia
U01855,1,2025-08-15,nostalgia
U01856,0,,none
U01857,0,,none
U01858,0,,none
U01859,0,,none
U01860,1,2025-08-15,nostalgia
U01861,0,,none
U01862,0,,none
U01863,1,2025-08-15,benefit
U01864,1,2025-08-15,benefit
U01865,1,2025-08-15,benefit
U01866,1,2025-08-15,benefit
U01867,0,,none
U01868,1,2025-08-15,nostalgia
U01869,1,2025-08-15,nostalgia
U01870,0,,none
U01871,0,,none
U01872,0,,none
U01873,1,2025-08-15,benefit
U01874,1,2025-08-15,benefit
U01875,1,2025-08-15,benefit
U01876,0,,none
U01877,0,,none
U01878,0,,none
U01879,0,,none
U01880,1,2025-08-15,nostalgia
U01881,0,,none
U01882,0,,none
U01883,0,,none
U01884,1,2025-08-15,nostalgia
U01885,0,,none
U01886,1,2025-08-15,benefit
U01887,0,,none
U01888,1,2025-08-15,benefit
U01889,1,2025-08-15,benefit
U01890,1,2025-08-15,nostalgia
U01891,0,,none
U01892,1,2025-08-15,nostalgia
U01893,1,2025-08-15,nostalgia
U01894,0,,none
U01895,1,2025-08-15,nostalgia
U01896,0,,none
U01897,0,,none
U01898,0,,none
U01899,0,,none
U01900,0,,none
U01901,0,,none
U01902,1,2025-08-15,nostalgia
U01903,1,2025-08-15,benefit
U01904,1,2025-08-15,benefit
U01905,1,2025-08-15,nostalgia
U01906,1,2025-08-15,benefit
U01907,0,,none
U01908,1,2025-08-15,benefit
U01909,0,,none
U01910,0,,none
U01911,1,2025-08-15,benefit
U01912,0,,none
U01913,0,,none
U01914,1,2025-08-15,benefit
U01915,0,,none
U01916,0,,none
U01917,1,2025-08-15,benefit
U01918,0,,none
U01919,1,2025-08-15,nostalgia
U01920,1,2025-08-15,nostalgia
U01921,1,2025-08-15,benefit
U01922,1,2025-08-15,benefit
U01923,1,2025-08-15,nostalgia
U01924,0,,none
U01925,1,2025-08-15,benefit
U01926,1,2025-08-15,benefit
U01927,0,,none
U01928,1,2025-08-15,benefit
U01929,1,2025-08-15,benefit
U01930,1,2025-08-15,nostalgia
U01931,0,,none
U01932,1,2025-08-15,benefit
U01933,0,,none
U01934,0,,none
U01935,1,2025-08-15,nostalgia
U01936,0,,none
U01937,0,,none
U01938,1,2025-08-15,nostalgia
U01939,1,2025-08-15,benefit
U01940,1,2025-08-15,nostalgia
U01941,0,,none
U01942,0,,none
U01943,0,,none
