user_id,gender,age,pay_level,region
U01075,M,28,2,기타
U01076,F,29,1,경기
U01077,F,25,0,기타
U01078,F,35,0,서울
U01079,M,27,0,경기
U01080,F,23,0,기타
U01081,F,28,1,기타
U01082,M,24,1,서울
U01083,M,34,1,서울
U01084,F,28,0,경기
U01085,M,30,1,서울
U01086,M,22,2,서울
U01087,M,38,0,서울
U01088,M,32,0,경기
U01089,M,40,0,경기
U01090,M,29,0,기타
U01091,F,24,0,경기
U01092,M,22,0,서울
U01093,F,30,0,기타
U01094,M,26,2,서울
U01095,M,29,2,서울
U01096,M,30,0,기타
U01097,M,27,1,기타
U01098,M,24,3,서울
U01099,F,25,0,서울
U01100,M,35,0,경기
U01101,F,36,2,경기
U01102,F,32,0,기타
U01103,F,29,0,서울
U01104,M,28,0,서울
U01105,M,31,0,서울
U01106,M,30,2,서울
U01107,F,26,0,서울
U01108,F,31,0,서울
U01109,M,34,2,서울
U01110,M,25,2,기타
U01111,F,32,1,기타
U01112,M,33,2,경기
U01113,M,28,3,경기
U01114,F,36,1,서울
U01115,M,21,0,경기
U01116,F,25,0,경기
U01117,F,31,0,서울
U01118,F,18,1,서울
U01119,M,24,0,경기
U01120,F,22,1,서울
U01121,M,28,3,서울
U01122,F,22,0,서울
U01123,F,23,2,서울
U01124,F,32,0,경기
U01125,M,35,0,서울
U01126,F,26,0,서울
U01127,F,29,0,기타
U01128,M,21,2,경기
U01129,F,28,1,경기
U01130,M,18,0,기타
U01131,F,29,2,경기
U01132,M,29,1,기타
U01133,F,39,2,기타
U01134,M,21,1,경기
U01135,F,26,2,경기
U01136,M,29,0,서울
U01137,F,33,0,서울
U01138,F,33,2,경기
U01139,M,22,0,서울
U01140,M,18,2,서울
U01141,M,30,0,경기
U01142,M,34,1,기타
U01143,F,19,1,기타
U01144,M,44,1,경기
U01145,M,27,0,경기
U01146,F,30,0,경기
U01147,F,34,0,기타
U01148,F,33,0,기타
U01149,F,30,0,기타
U01150,F,31,1,기타
U01151,F,42,0,서울
U01152,M,33,0,기타
U01153,F,29,0,서울
U01154,F,24,0,기타
U01155,F,45,0,서울
U01156,M,28,2,경기
U01157,M,30,0,경기
U01158,F,37,0,기타
U01159,M,18,0,경기
U01160,F,35,1,기타
U01161,M,25,1,경기
U01162,M,32,0,기타
U01163,F,33,2,서울
U01164,M,31,0,서울
U01165,M,31,0,기타
U01166,F,27,0,기타
U01167,F,27,1,기타
U01168,M,35,2,서울
U01169,M,25,0,서울
U01170,M,30,1,서울
U01171,M,38,0,경기
U01172,M,40,2,서울
U01173,M,29,1,서울
U01174,F,25,0,기타
U01175,M,29,0,기타
U01176,F,25,1,기타
U01177,M,30,3,경기
U01178,F,35,0,서울
U01179,F,41,0,기타
U01180,M,36,1,경기
U01181,M,19,0,경기
U01182,F,33,0,경기
U01183,F,31,0,서울
U01184,F,24,0,서울
U01185,F,35,0,서울
U01186,M,31,0,서울
U01187,M,36,1,서울
U01188,M,29,0,기타
U01189,M,36,1,경기
U01190,F,34,0,서울
U01191,M,28,1,기타
U01192,F,25,0,서울
U01193,M,30,1,서울
U01194,M,29,0,서울
U01195,F,38,2,경기
U01196,M,32,1,서울
U01197,M,35,0,기타
U01198,F,36,0,경기
U01199,M,21,0,기타
U01200,F,20,0,서울
U01201,M,21,1,서울
U01202,F,33,1,서울
U01203,M,30,2,서울
U01204,M,34,0,기타
U01205,M,27,1,경기
U01206,M,23,0,서울
U01207,F,30,1,서울
U01208,M,29,2,기타
U01209,M,30,0,서울
U01210,M,34,0,경기
U01211,F,31,0,기타
U01212,M,34,0,서울
U01213,M,31,0,기타
U01214,F,23,2,서울
U01215,M,35,0,서울
U01216,M,39,1,서울
U01217,F,36,1,서울
U01218,F,32,0,경기
U01219,M,29,3,경기
U01220,M,31,1,서울
U01221,F,26,1,서울
U01222,M,37,1,기타
U01223,M,33,0,경기
U01224,M,34,3,경기
U01225,M,39,0,서울
U01226,M,26,0,기타
U01227,M,31,1,서울
U01228,F,37,0,서울
U01229,M,22,0,경기
U01230,M,34,0,기타
U01231,F,39,0,기타
U01232,M,22,0,기타
U01233,M,28,0,기타
U01234,M,30,0,경기
U01235,M,34,1,경기
U01236,M,27,2,서울
U01237,M,35,2,경기
U01238,M,23,1,서울
U01239,M,39,2,서울
U01240,M,26,0,서울
U01241,F,35,1,서울
U01242,F,27,0,서울
U01243,M,32,0,기타
U01244,F,34,1,서울
U01245,M,28,0,경기
U01246,F,27,0,경기
U01247,F,46,0,경기
U01248,F,30,0,기타
U01249,F,20,1,서울
U01250,F,29,0,기타
U01251,F,41,0,경기
U01252,M,28,0,기타
U01253,M,18,1,경기
U01254,F,36,0,서울
U01255,M,31,0,기타
U01256,F,32,1,경기
U01257,M,33,3,서울
U01258,F,31,0,기타
U01259,F,36,1,경기
U01260,M,35,0,경기
U01261,M,30,0,기타
U01262,F,26,1,경기
U01263,M,29,0,서울
U01264,F,19,1,기타
U01265,F,33,1,경기
U01266,F,29,1,기타
U01267,F,26,1,서울
U01268,M,23,0,서울
U01269,M,36,0,기타
U01270,M,30,0,서울
U01271,M,33,0,경기
U01272,M,22,1,서울
U01273,M,26,0,경기
U01274,M,29,0,경기
U01275,M,41,2,서울
U01276,M,39,1,기타
U01277,F,38,1,기타
U01278,M,25,2,서울
U01279,M,28,0,기타
U01280,M,20,0,기타
U01281,M,29,2,서울
U01282,M,23,1,서울
U01283,M,34,1,서울
U01284,M,24,1,기타
U01285,F,22,1,서울
U01286,M,42,1,서울
U01287,F,35,0,서울
U01288,F,23,3,경기
U01289,M,28,1,경기
U01290,F,25,0,경기
U01291,M,34,0,기타
U01292,M,32,2,기타
U01293,M,31,2,서울
U01294,M,37,2,경기
U01295,M,20,1,서울
U01296,F,30,1,서울
U01297,M,36,1,서울
U01298,M,37,0,서울
U01299,M,30,1,기타
U01300,F,29,0,기타
U01301,F,24,0,경기
U01302,F,25,1,서울
U01303,M,31,1,경기
U01304,F,18,2,기타
U01305,M,41,3,기타
U01306,M,22,0,서울
U01307,M,33,0,경기
U01308,F,30,3,서울
U01309,F,28,0,서울
U01310,M,23,0,경기
U01311,M,22,0,서울
U01312,M,34,0,기타
U01313,M,40,0,기타
U01314,M,29,0,경기
U01315,M,27,3,경기
U01316,M,29,0,경기
U01317,M,42,3,기타
U01318,M,31,0,서울
U01319,M,42,0,서울
U01320,M,27,3,경기
U01321,F,29,1,서울
U01322,M,26,0,경기
U01323,F,48,0,서울
U01324,M,30,0,경기
U01325,F,27,0,서울
U01326,F,24,0,서울
U01327,M,23,1,경기
U01328,M,29,1,경기
U01329,F,30,0,서울
U01330,F,30,0,서울
U01331,M,31,0,기타
U01332,M,33,0,경기
U01333,F,40,1,기타
U01334,M,18,1,서울
U01335,M,29,2,경기
U01336,M,26,1,기타
U01337,M,22,1,서울
U01338,M,33,0,서울
U01339,M,36,0,기타
U01340,F,28,0,경기
U01341,M,37,3,경기
U01342,M,32,0,기타
U01343,F,32,1,기타
U01344,M,24,0,기타
U01345,M,38,0,기타
U01346,F,28,0,경기
U01347,M,33,2,경기
U01348,M,32,0,기타
U01349,F,37,1,서울
U01350,M,28,1,경기
U01351,M,23,1,경기
U01352,M,25,0,경기
U01353,M,40,2,기타
U01354,M,28,0,경기
U01355,F,26,1,서울
U01356,F,37,0,서울
U01357,M,42,0,경기
U01358,M,43,0,서울
U01359,F,28,0,서울
U01360,F,36,0,기타
U01361,M,28,0,기타
U01362,M,32,1,서울
U01363,F,35,2,서울
U01364,M,32,0,경기
U01365,M,32,2,기타
U01366,F,18,2,기타
U01367,M,35,0,경기
U01368,M,23,0,경기
U01369,F,33,0,서울
U01370,M,24,3,서울
U01371,F,35,0,서울
U01372,F,33,2,기타
U01373,M,34,0,경기
U01374,M,32,0,경기
U01375,M,22,0,서울
U01376,M,41,2,서울
U01377,M,31,1,경기
U01378,F,29,0,경기
U01379,M,33,2,서울
U01380,M,25,0,기타
U01381,F,42,2,경기
U01382,M,26,0,서울
U01383,M,30,0,서울
U01384,M,21,3,경기
U01385,M,38,1,기타
U01386,M,27,0,서울
U01387,M,26,0,경기
U01388,M,32,0,기타
U01389,F,23,1,서울
U01390,F,42,0,기타
U01391,M,29,0,기타
U01392,M,33,0,경기
U01393,F,27,0,서울
U01394,M,29,2,경기
U01395,M,35,0,서울
U01396,M,22,1,경기
U01397,M,31,1,경기
U01398,M,35,0,경기
U01399,M,18,0,경기
U01400,M,29,2,서울
U01401,F,35,0,서울
U01402,F,27,1,경기
U01403,F,31,0,서울
U01404,M,33,2,경기
U01405,M,28,0,서울
U01406,F,30,1,기타
U01407,F,31,1,경기
U01408,M,24,0,서울
U01409,M,27,0,기타
U01410,F,33,1,서울
U01411,F,37,0,기타
U01412,F,36,1,서울
U01413,M,35,1,경기
U01414,M,31,1,기타
U01415,M,38,0,기타
U01416,M,28,1,기타
U01417,F,27,3,경기
U01418,M,26,0,기타
U01419,M,38,0,기타
U01420,M,36,0,기타
U01421,F,32,0,경기
U01422,F,32,0,경기
U01423,M,40,2,경기
U01424,M,24,0,서울
U01425,F,31,0,기타
U01426,M,27,1,기타
U01427,F,30,1,서울
U01428,F,26,1,기타
U01429,F,24,0,서울
U01430,M,30,0,서울
U01431,M,39,1,기타
U01432,M,25,0,기타
U01433,F,37,0,경기
U01434,M,24,0,기타
U01435,M,24,1,경기
U01436,M,30,1,경기
U01437,F,34,2,경기
U01438,F,25,0,경기
U01439,M,18,1,경기
U01440,M,23,1,기타
U01441,M,26,1,서울
U01442,M,28,0,경기
U01443,F,31,0,기타
U01444,M,31,1,기타
U01445,M,37,1,서울
U01446,F,28,0,기타
U01447,M,42,0,기타
U01448,F,26,2,기타
U01449,F,31,2,서울
U01450,M,33,0,서울
U01451,F,31,0,경기
U01452,F,29,2,서울
U01453,M,43,0,기타
U01454,M,32,0,서울
U01455,M,19,0,경기
U01456,M,36,0,기타
U01457,F,28,0,서울
U01458,F,31,0,경기
U01459,M,36,3,경기
U01460,M,30,2,경기
U01461,M,31,3,서울
U01462,M,31,1,경기
U01463,F,21,3,서울
U01464,F,29,1,기타
U01465,M,25,0,경기
U01466,M,29,0,기타
U01467,M,33,0,서울
U01468,M,38,1,경기
U01469,M,20,2,서울
U01470,F,28,0,기타
U01471,F,35,0,서울
U01472,F,39,3,기타
U01473,F,18,2,경기
U01474,F,33,0,경기
U01475,M,18,1,서울
U01476,M,33,0,서울
U01477,F,32,0,서울
U01478,M,31,1,경기
U01479,M,40,2,서울
U01480,M,33,0,기타
U01481,M,30,0,서울
U01482,F,34,0,기타
U01483,M,47,1,서울
U01484,M,27,1,경기
U01485,F,24,0,서울
U01486,M,37,2,서울
U01487,F,29,1,경기
U01488,M,28,0,경기
U01489,F,34,1,경기
U01490,F,21,0,기타
U01491,F,23,0,서울
U01492,F,23,3,경기
U01493,M,23,0,서울
U01494,M,35,1,서울
U01495,F,37,0,기타
U01496,M,33,3,경기
U01497,M,40,1,서울
U01498,M,18,0,서울
U01499,M,31,1,서울
U01500,M,23,1,서울
U01501,F,35,1,서울
U01502,F,33,1,서울
U01503,M,32,0,경기
U01504,M,24,2,경기
U01505,M,30,0,경기
U01506,F,33,1,경기
U01507,F,44,0,서울
U01508,F,41,2,기타
U01509,M,18,1,경기
U01510,M,34,1,경기
U01511,F,25,0,서울
U01512,F,39,2,서울
U01513,F,21,0,서울
U01514,M,35,1,서울
U01515,F,30,0,기타
U01516,M,33,2,경기
U01517,F,26,1,기타
U01518,M,37,0,서울
U01519,F,24,1,기타
U01520,F,33,1,서울
U01521,M,30,3,서울
U01522,M,25,0,서울
U01523,F,29,0,서울
U01524,F,40,1,경기
U01525,M,33,0,기타
U01526,M,31,1,경기
U01527,F,38,1,서울
U01528,F,19,0,서울
U01529,M,22,0,경기
U01530,M,36,1,서울
U01531,M,29,0,서울
U01532,F,36,0,서울
U01533,F,26,3,서울
U01534,F,29,1,기타
U01535,M,22,2,기타
U01536,M,29,0,기타
U01537,M,26,1,서울
U01538,M,29,0,서울
U01539,F,44,0,서울
U01540,F,26,3,서울
U01541,F,42,0,기타
U01542,M,31,2,기타
U01543,F,35,0,기타
U01544,F,22,0,기타
U01545,F,28,0,경기
U01546,F,37,0,서울
U01547,F,35,0,기타
U01548,M,22,1,경기
U01549,M,33,0,서울
U01550,F,19,0,기타
U01551,M,26,0,기타
U01552,M,34,2,서울
U01553,M,29,1,기타
U01554,F,44,1,서울
U01555,F,39,2,서울
U01556,M,29,1,기타
U01557,M,26,0,서울
U01558,F,33,0,기타
U01559,F,24,0,경기
U01560,M,38,0,경기
U01561,F,30,0,기타
U01562,F,37,0,기타
U01563,M,29,1,경기
U01564,M,41,0,서울
U01565,M,39,1,기타
U01566,F,28,0,서울
U01567,M,34,1,경기
U01568,M,32,3,서울
U01569,F,29,0,서울
U01570,F,32,0,서울
U01571,F,35,2,경기
U01572,F,37,0,경기
U01573,F,31,1,서울
U01574,F,45,0,서울
U01575,M,24,0,서울
U01576,F,25,1,기타
U01577,F,30,0,경기
U01578,M,24,1,경기
U01579,M,31,1,경기
U01580,F,18,2,기타
U01581,F,25,1,경기
U01582,M,27,0,기타
U01583,M,22,0,경기
U01584,M,30,0,기타
U01585,F,44,1,서울
U01586,M,34,0,서울
U01587,F,27,1,서울
U01588,F,23,1,경기
U01589,F,29,0,서울
U01590,M,32,1,기타
U01591,F,23,2,경기
U01592,F,34,0,서울
U01593,F,30,2,기타
U01594,F,34,0,경기
U01595,F,28,2,경기
U01596,F,30,0,경기
U01597,M,33,0,서울
U01598,F,18,0,경기
U01599,F,28,2,서울
U01600,F,25,1,기타
U01601,F,21,2,경기
U01602,F,34,1,기타
U01603,M,31,2,경기
U01604,M,22,0,경기
U01605,M,33,3,기타
U01606,F,23,2,서울
U01607,F,30,0,경기
U01608,M,27,1,경기
U01609,F,26,0,기타
U01610,M,20,0,경기
U01611,M,20,2,서울
U01612,M,31,0,경기
U01613,F,41,2,서울
U01614,F,31,0,기타
U01615,F,22,0,서울
U01616,F,22,0,경기
U01617,M,37,1,경기
U01618,F,27,0,기타
U01619,M,27,1,서울
U01620,M,35,2,서울
U01621,M,34,0,기타
U01622,F,21,0,기타
U01623,F,28,0,기타
U01624,M,33,2,서울
U01625,F,48,0,기타
U01626,M,37,2,서울
U01627,F,39,1,경기
U01628,M,30,0,서울
U01629,M,30,1,경기
U01630,M,25,0,기타
U01631,M,35,3,경기
U01632,F,28,0,기타
U01633,M,22,0,기타
U01634,F,20,2,경기
U01635,M,36,0,서울
U01636,F,26,0,서울
U01637,F,19,0,서울
U01638,M,30,1,서울
U01639,F,25,0,서울
U01640,F,40,0,서울
U01641,F,30,1,경기
U01642,F,34,2,서울
U01643,M,35,1,기타
U01644,F,30,1,기타
U01645,M,31,1,경기
U01646,F,23,2,기타
U01647,F,32,2,서울
U01648,M,25,1,기타
U01649,F,18,0,경기
U01650,F,39,2,경기
U01651,M,31,0,서울
U01652,F,31,1,서울
U01653,M,40,0,서울
U01654,M,24,0,서울
U01655,M,25,0,기타
U01656,F,35,2,기타
U01657,F,37,1,서울
U01658,M,36,3,서울
U01659,M,41,0,서울
U01660,M,38,2,기타
U01661,M,24,1,기타
U01662,F,24,0,서울
U01663,M,18,2,기타
U01664,F,34,2,기타
U01665,F,33,0,기타
U01666,F,34,0,경기
U01667,F,38,0,경기
U01668,F,30,0,서울
U01669,F,32,0,경기
U01670,F,34,2,서울
U01671,M,27,0,서울
U01672,F,27,1,서울
U01673,F,33,0,기타
U01674,F,30,1,기타
U01675,M,31,1,기타
U01676,F,28,0,기타
U01677,M,22,1,서울
U01678,M,27,0,경기
U01679,M,26,0,경기
U01680,M,18,3,서울
U01681,F,36,0,기타
U01682,M,33,0,기타
U01683,M,29,0,기타
U01684,M,27,0,서울
U01685,F,32,1,경기
U01686,M,29,1,기타
U01687,M,25,1,경기
U01688,M,21,0,경기
U01689,F,29,0,경기
U01690,F,28,0,경기
U01691,F,27,0,경기
U01692,M,38,1,기타
U01693,F,32,1,경기
U01694,M,22,2,서울
U01695,F,41,0,기타
U01696,M,25,2,서울
U01697,F,31,0,기타
U01698,M,24,1,기타
U01699,M,29,2,기타
U01700,M,38,2,서울
U01701,F,34,0,서울
U01702,F,22,0,서울
U01703,M,24,1,기타
U01704,M,39,1,기타
U01705,F,32,2,기타
U01706,F,28,0,경기
U01707,M,37,0,기타
U01708,M,41,3,서울
U01709,M,38,2,기타
U01710,F,29,2,경기
U01711,M,27,1,서울
U01712,M,26,0,서울
U01713,M,34,0,기타
U01714,F,32,1,서울
U01715,M,37,0,기타
U01716,F,27,1,서울
U01717,M,31,1,서울
U01718,M,33,0,서울
U01719,F,39,2,서울
U01720,M,21,1,서울
U01721,M,40,0,기타
U01722,M,32,2,기타
U01723,M,25,0,서울
U01724,F,19,0,경기
U01725,F,21,0,경기
U01726,M,19,1,기타
U01727,F,35,1,서울
U01728,F,30,0,기타
U01729,M,29,1,서울
U01730,M,18,1,기타
U01731,M,36,0,기타
U01732,F,24,0,기타
U01733,M,42,0,경기
U01734,F,32,2,기타
U01735,M,40,0,서울
U01736,F,25,0,서울
U01737,F,20,0,기타
U01738,F,22,1,서울
U01739,M,39,0,서울
U01740,F,33,0,경기
U01741,M,28,0,서울
U01742,F,22,0,경기
U01743,F,34,1,서울
U01744,M,23,0,서울
U01745,M,21,0,서울
U01746,M,18,0,서울
U01747,F,29,3,기타
U01748,F,22,0,기타
U01749,M,34,3,기타
U01750,M,33,1,서울
U01751,M,32,0,경기
U01752,M,38,1,경기
U01753,F,30,1,경기
U01754,F,29,0,기타
U01755,M,26,0,기타
U01756,M,30,0,기타
U01757,F,33,0,서울
U01758,M,30,0,서울
U01759,F,34,1,경기
U01760,F,22,1,경기
U01761,M,29,1,경기
U01762,M,29,3,서울
U01763,M,35,1,기타
U01764,F,35,0,서울
U01765,M,25,3,기타
U01766,M,19,0,경기
U01767,M,25,1,서울
U01768,F,36,1,경기
U01769,M,36,0,서울
U01770,M,34,0,경기
U01771,M,37,1,기타
U01772,M,37,0,서울
U01773,M,22,0,서울
U01774,F,26,2,서울
U01775,M,31,0,서울
U01776,F,27,0,경기
U01777,F,32,1,기타
U01778,M,26,1,기타
U01779,M,23,1,기타
U01780,M,34,1,경기
U01781,F,28,0,경기
U01782,M,36,1,기타
U01783,M,23,2,기타
U01784,M,30,0,서울
U01785,F,27,0,기타
U01786,F,33,1,경기
U01787,M,31,2,서울
U01788,M,34,0,기타
U01789,M,23,2,서울
U01790,M,27,2,경기
U01791,M,29,1,서울
U01792,F,23,3,경기
U01793,M,27,0,기타
U01794,M,28,1,경기
U01795,M,28,0,경기
U01796,M,34,0,서울
U01797,M,27,1,서울
U01798,M,28,1,서울
U01799,M,33,1,경기
U01800,M,33,2,기타
U01801,M,30,1,서울
U01802,F,31,1,서울
U01803,M,25,2,경기
U01804,M,21,1,서울
U01805,F,32,1,서울
U01806,M,28,0,서울
U01807,F,28,0,경기
U01808,M,31,1,경기
U01809,F,18,0,기타
U01810,F,39,0,서울
U01811,F,35,0,서울
U01812,F,30,0,기타
U01813,F,22,0,서울
U01814,F,32,0,기타
U01815,F,19,0,기타
U01816,F,27,1,서울
U01817,F,24,1,서울
U01818,M,31,3,경기
U01819,M,28,0,경기
U01820,F,33,0,서울
U01821,F,38,0,서울
U01822,M,28,1,서울
U01823,M,23,1,기타
U01824,M,33,1,경기
U01825,M,32,0,서울
U01826,M,25,0,서울
U01827,M,33,1,기타
U01828,F,33,1,경기
U01829,F,25,1,경기
U01830,F,40,0,기타
U01831,M,31,0,서울
U01832,F,36,1,서울
U01833,M,31,0,서울
U01834,F,25,1,기타
U01835,M,36,0,기타
U01836,M,33,1,경기
U01837,F,30,0,기타
U01838,F,24,2,서울
U01839,M,24,1,서울
U01840,M,41,2,서울
U01841,F,42,3,서울
U01842,F,30,1,서울
U01843,M,34,2,기타
U01844,F,27,0,경기
U01845,F,36,2,서울
U01846,M,28,0,경기
U01847,M,29,0,서울
U01848,M,34,0,경기
U01849,F,35,0,서울
U01850,F,22,2,서울
U01851,F,42,3,경기
U01852,M,31,1,경기
U01853,F,31,0,경기
U01854,F,36,1,서울
U01855,M,29,0,경기
U01856,M,31,1,서울
U01857,M,36,1,기타
U01858,M,30,2,서울
U01859,M,26,2,경기
U01860,M,43,3,경기
U01861,M,28,0,서울
U01862,M,28,0,기타
U01863,F,37,3,서울
U01864,F,26,2,기타
U01865,M,21,0,기타
U01866,F,33,0,서울
U01867,M,33,0,경기
U01868,M,39,1,서울
U01869,M,27,1,경기
U01870,M,31,1,경기
U01871,M,31,0,경기
U01872,M,37,0,경기
U01873,M,37,2,서울
U01874,F,27,0,기타
U01875,M,28,0,서울
U01876,M,22,0,서울
U01877,M,32,1,서울
U01878,M,36,2,경기
U01879,F,33,3,서울
U01880,F,40,0,경기
U01881,M,22,1,기타
U01882,F,23,2,기타
U01883,F,29,1,경기
U01884,M,31,2,서울
U01885,F,25,2,경기
U01886,F,28,2,경기
U01887,M,33,0,기타
U01888,M,23,1,경기
U01889,F,21,2,서울
U01890,F,34,2,기타
U01891,M,31,3,서울
U01892,M,28,1,경기
U01893,M,26,1,서울
U01894,M,34,0,서울
U01895,M,21,0,기타
U01896,F,47,1,기타
U01897,F,32,3,서울
U01898,M,34,0,서울
U01899,F,25,1,서울
U01900,M,39,0,기타
U01901,M,38,0,기타
U01902,F,36,0,경기
U01903,M,23,1,경기
U01904,M,34,0,서울
U01905,M,38,0,기타
U01906,F,25,0,경기
U01907,F,36,0,기타
U01908,M,37,1,서울
U01909,F,21,0,경기
U01910,F,18,0,서울
U01911,M,32,0,기타
U01912,M,33,0,경기
U01913,F,26,0,경기
U01914,M,21,0,경기
U01915,F,18,1,경기
U01916,M,33,0,경기
U01917,F,30,0,서울
U01918,F,33,0,기타
U01919,F,23,0,경기
U01920,M,32,0,기타
U01921,M,27,3,경기
U01922,M,22,0,기타
U01923,M,28,0,서울
U01924,M,36,2,경기
U01925,M,30,0,기타
U01926,M,36,0,기타
U01927,M,38,0,서울
U01928,F,30,0,경기
U01929,M,39,0,서울
U01930,M,33,2,경기
U01931,F,34,0,서울
U01932,F,30,2,서울
U01933,M,33,0,경기
U01934,M,28,1,기타
U01935,F,32,1,경기
U01936,M,32,0,기타
U01937,M,28,0,기타
U01938,F,36,3,경기
U01939,F,28,0,경기
U01940,M,33,0,서울
U01941,F,33,1,경기
U01942,M,29,2,서울
U01943,F,36,1,서울
U01944,F,22,0,기타
U01945,M,32,1,기타
U01946,F,27,3,서울
U01947,F,18,0,경기
U01948,F,26,0,기타
U01949,M,32,2,서울
U01950,F,27,3,경기
U01951,F,25,1,기타
U01952,M,26,1,경기
U01953,M,26,3,기타
U01954,M,23,0,경기
U01955,F,35,0,기타
U01956,F,18,0,기타
U01957,F,30,0,경기
U01958,F,26,1,서울
U01959,M,31,1,경기
U01960,M,20,1,서울
U01961,F,24,0,경기
U01962,F,27,2,경기
U01963,F,43,0,경기
U01964,F,33,0,서울
U01965,M,26,0,기타
U01966,F,26,0,서울
U01967,F,32,2,기타
U01968,F,35,0,경기
U01969,M,39,0,서울
U01970,M,36,1,기타
U01971,F,22,0,서울
U01972,M,21,0,서울
U01973,F,39,0,기타
U01974,M,24,0,서울
U01975,M,44,0,서울
U01976,F,34,3,경기
U01977,M,36,1,경기
U01978,F,28,1,서울
U01979,F,20,0,서울
U01980,F,32,1,경기
U01981,M,35,0,경기
U01982,M,33,1,기타
U01983,M,25,0,서울
U01984,M,35,0,기타
U01985,F,34,2,기타
U01986,F,26,1,서울
U01987,F,18,2,기타
U01988,M,28,2,기타
U01989,M,41,1,경기
U01990,F,21,0,경기
U01991,M,25,0,서울
U01992,M,36,2,경기
U01993,M,38,0,경기
U01994,M,25,0,경기
U01995,F,26,0,서울
U01996,F,29,0,서울
U01997,M,36,0,서울
U01998,F,33,0,서울
U01999,M,34,2,경기
U02000,F,36,3,서울
U02001,F,32,0,기타
U02002,F,30,0,기타
U02003,M,32,1,서울
U02004,M,28,0,서울
U02005,M,19,0,경기
U02006,F,33,0,서울
U02007,M,30,1,서울
U02008,M,33,0,서울
U02009,F,18,2,경기
U02010,F,22,0,경기
U02011,M,25,0,경기
U02012,M,27,1,서울
U02013,F,23,0,서울
U02014,F,31,0,기타
U02015,M,33,2,서울
U02016,M,23,0,기타
U02017,M,24,0,기타
U02018,F,29,0,기타
U02019,F,20,2,경기
U02020,F,23,0,기타
U02021,M,27,0,서울
U02022,F,26,1,서울
U02023,M,33,0,서울
U02024,M,23,1,경기
U02025,F,23,0,서울
U02026,M,21,0,서울
U02027,M,30,1,경기
U02028,M,20,2,경기
U02029,M,32,3,서울
U02030,M,43,1,서울
U02031,M,29,1,경기
U02032,F,26,0,서울
U02033,F,25,0,경기
U02034,F,28,3,경기
U02035,F,37,1,경기
U02036,M,33,0,서울
U02037,F,32,2,기타
U02038,F,25,0,경기
U02039,M,31,3,기타
U02040,M,31,0,경기
U02041,M,29,1,기타
U02042,F,27,0,서울
U02043,F,21,0,서울
U02044,F,26,0,서울
U02045,M,39,0,기타
U02046,M,26,0,경기
U02047,F,27,0,경기
U02048,F,36,0,서울
U02049,M,36,3,경기
U02050,F,32,0,기타
U02051,M,26,0,경기
U02052,M,30,1,경기
U02053,M,28,0,경기
U02054,M,23,2,기타
U02055,F,32,0,서울
U02056,F,39,2,기타
U02057,M,25,0,서울
U02058,M,29,0,기타
U02059,F,19,0,기타
U02060,M,34,0,기타
U02061,M,41,2,서울
U02062,M,27,3,경기
U02063,F,27,0,기타
U02064,M,18,0,기타
U02065,M,31,3,경기
U02066,M,36,0,기타
U02067,F,27,1,기타
U02068,M,34,0,경기
U02069,M,38,0,경기
U02070,M,26,0,서울
U02071,F,26,0,경기
U02072,M,24,1,서울
U02073,M,24,1,서울
U02074,F,34,0,서울
U02075,M,27,1,기타
U02076,F,35,1,경기
U02077,M,33,0,서울
U02078,F,36,0,경기
U02079,M,25,1,서울
U02080,M,38,3,서울
U02081,M,32,0,서울
U02082,M,29,0,기타
U02083,M,29,0,기타
U02084,F,25,2,서울
U02085,F,43,0,경기
U02086,F,26,1,기타
U02087,M,27,1,서울
U02088,M,29,1,서울
U02089,F,31,1,기타
U02090,M,29,0,기타
U02091,F,30,0,경기
U02092,F,21,0,경기
U02093,M,29,1,서울
U02094,F,27,1,기타
U02095,F,32,0,서울
U02096,F,22,0,서울
U02097,F,38,2,기타
U02098,F,28,0,기타
U02099,F,32,1,기타
U02100,M,29,2,경기
U02101,M,28,0,기타
U02102,M,25,1,기타
U02103,M,23,0,기타
U02104,F,19,0,경기
U02105,M,30,0,기타
U02106,M,40,1,서울
U02107,F,28,1,기타
U02108,F,35,0,서울
U02109,M,34,2,기타
U02110,F,27,1,기타
U02111,M,37,1,기타
U02112,M,29,1,서울
U02113,F,38,3,기타
U02114,F,25,1,기타
U02115,F,37,3,기타
U02116,M,32,1,기타
U02117,M,34,1,서울
U02118,F,22,2,서울
U02119,M,30,2,기타
U02120,M,30,1,경기
U02121,M,31,0,기타
U02122,F,31,0,서울
U02123,M,29,0,서울
U02124,M,20,1,서울
U02125,M,29,0,서울
U02126,M,37,0,경기
U02127,M,37,0,기타
U02128,M,33,1,서울
U02129,M,46,1,경기
U02130,M,31,1,경기
U02131,F,33,1,경기
U02132,F,33,2,서울
U02133,F,32,1,기타
U02134,F,31,1,기타
U02135,M,36,1,기타
U02136,M,36,1,경기
U02137,F,39,0,경기
U02138,M,34,2,기타
U02139,F,23,1,기타
U02140,F,40,0,경기
U02141,M,28,0,서울
U02142,M,35,0,서울
